Genome,Method,Bases,Contigs,Depth,N50
Klebsiella_30660_NJST258_1,npScarf,107225316,7,19.57,5258963
Klebsiella_30660_NJST258_1,npScarf,107280866,7,19.58,5258963
Klebsiella_30660_NJST258_1,npScarf,107390488,7,19.6,5258963
Klebsiella_30660_NJST258_1,npScarf,107425985,7,19.6,5258963
Klebsiella_30660_NJST258_1,npScarf,107546751,7,19.63,5258963
Klebsiella_30660_NJST258_1,npScarf,107710984,7,19.66,5258963
Klebsiella_30660_NJST258_1,npScarf,107748872,7,19.66,5258963
Klebsiella_30660_NJST258_1,npScarf,107802685,7,19.67,5258963
Klebsiella_30660_NJST258_1,npScarf,107982375,7,19.7,5258963
Klebsiella_30660_NJST258_1,npScarf,108056074,7,19.72,5258963
Klebsiella_30660_NJST258_1,npScarf,108254581,7,19.75,5258963
Klebsiella_30660_NJST258_1,npScarf,108365349,7,19.77,5258963
Klebsiella_30660_NJST258_1,npScarf,108547406,7,19.81,5258963
Klebsiella_30660_NJST258_1,npScarf,108642029,7,19.83,5258963
Klebsiella_30660_NJST258_1,npScarf,108739608,7,19.84,5258963
Klebsiella_30660_NJST258_1,npScarf,108925856,7,19.88,5258963
Klebsiella_30660_NJST258_1,npScarf,108981816,7,19.89,5258963
Klebsiella_30660_NJST258_1,npScarf,109024123,7,19.89,5258963
Klebsiella_30660_NJST258_1,npScarf,109167209,7,19.92,5258963
Klebsiella_30660_NJST258_1,npScarf,109275479,7,19.94,5258963
Klebsiella_30660_NJST258_1,npScarf,109386840,7,19.96,5258963
Klebsiella_30660_NJST258_1,npScarf,109500407,7,19.98,5258963
Klebsiella_30660_NJST258_1,npScarf,109602091,7,20,5258963
Klebsiella_30660_NJST258_1,npScarf,109722187,7,20.02,5258963
Klebsiella_30660_NJST258_1,npScarf,109757725,7,20.03,5258963
Klebsiella_30660_NJST258_1,npScarf,109927375,7,20.06,5258963
Klebsiella_30660_NJST258_1,npScarf,110069167,7,20.09,5258963
Klebsiella_30660_NJST258_1,npScarf,110143433,7,20.1,5258963
Klebsiella_30660_NJST258_1,npScarf,110172257,7,20.1,5258963
Klebsiella_30660_NJST258_1,npScarf,110235852,7,20.12,5258963
Klebsiella_30660_NJST258_1,npScarf,110419333,7,20.15,5258963
Klebsiella_30660_NJST258_1,npScarf,110577318,7,20.18,5258963
Klebsiella_30660_NJST258_1,npScarf,110717081,7,20.2,5258963
Klebsiella_30660_NJST258_1,npScarf,110717081,7,20.2,5258963
Klebsiella_30660_NJST258_1,npScarf,110824356,7,20.22,5258963
Klebsiella_30660_NJST258_1,npScarf,110830188,7,20.22,5258963
Klebsiella_30660_NJST258_1,npScarf,110970094,7,20.25,5258963
Klebsiella_30660_NJST258_1,npScarf,111116494,7,20.28,5258963
Klebsiella_30660_NJST258_1,npScarf,111213809,7,20.29,5258963
Klebsiella_30660_NJST258_1,npScarf,111385353,7,20.33,5258963
Klebsiella_30660_NJST258_1,npScarf,111514167,7,20.35,5258963
Klebsiella_30660_NJST258_1,npScarf,111560578,7,20.36,5258963
Klebsiella_30660_NJST258_1,npScarf,111684283,7,20.38,5258963
Klebsiella_30660_NJST258_1,npScarf,111912139,7,20.42,5258963
Klebsiella_30660_NJST258_1,npScarf,112065714,7,20.45,5258963
Klebsiella_30660_NJST258_1,npScarf,112206632,7,20.48,5258963
Klebsiella_30660_NJST258_1,npScarf,112279471,7,20.49,5258963
Klebsiella_30660_NJST258_1,npScarf,112467249,7,20.52,5258963
Klebsiella_30660_NJST258_1,npScarf,112611228,7,20.55,5258963
Klebsiella_30660_NJST258_1,npScarf,112790481,7,20.58,5258963
Klebsiella_30660_NJST258_1,npScarf,112925357,7,20.61,5258963
Klebsiella_30660_NJST258_1,npScarf,113071108,7,20.63,5258963
Klebsiella_30660_NJST258_1,npScarf,113149627,7,20.65,5258963
Klebsiella_30660_NJST258_1,npScarf,113245150,7,20.67,5258963
Klebsiella_30660_NJST258_1,npScarf,113281118,7,20.67,5258963
Klebsiella_30660_NJST258_1,npScarf,113425709,7,20.7,5258963
Klebsiella_30660_NJST258_1,npScarf,113475921,7,20.71,5258963
Klebsiella_30660_NJST258_1,npScarf,113614933,7,20.73,5258963
Klebsiella_30660_NJST258_1,npScarf,113743582,7,20.76,5258963
Klebsiella_30660_NJST258_1,npScarf,113919082,7,20.79,5258963
Klebsiella_30660_NJST258_1,npScarf,114004371,7,20.8,5258963
Klebsiella_30660_NJST258_1,npScarf,114064037,7,20.81,5258963
Klebsiella_30660_NJST258_1,npScarf,114170887,7,20.83,5258963
Klebsiella_30660_NJST258_1,npScarf,114196558,7,20.84,5258963
Klebsiella_30660_NJST258_1,npScarf,114415764,7,20.88,5258963
Klebsiella_30660_NJST258_1,npScarf,114527178,7,20.9,5258963
Klebsiella_30660_NJST258_1,npScarf,114647417,7,20.92,5258963
Klebsiella_30660_NJST258_1,npScarf,114795905,7,20.95,5258963
Klebsiella_30660_NJST258_1,npScarf,114979149,7,20.98,5258963
Klebsiella_30660_NJST258_1,npScarf,115052149,7,20.99,5258963
Klebsiella_30660_NJST258_1,npScarf,115340911,7,21.05,5258963
Klebsiella_30660_NJST258_1,npScarf,115418885,7,21.06,5258963
Klebsiella_30660_NJST258_1,npScarf,115494758,7,21.08,5258963
Klebsiella_30660_NJST258_1,npScarf,115607745,7,21.1,5258963
Klebsiella_30660_NJST258_1,npScarf,115773880,7,21.13,5258963
Klebsiella_30660_NJST258_1,npScarf,115842511,7,21.14,5258963
Klebsiella_30660_NJST258_1,npScarf,115937965,7,21.16,5258963
Klebsiella_30660_NJST258_1,npScarf,116082414,7,21.18,5258963
Klebsiella_30660_NJST258_1,npScarf,116117816,7,21.19,5258963
Klebsiella_30660_NJST258_1,npScarf,116207567,7,21.21,5258963
Klebsiella_30660_NJST258_1,npScarf,116271643,7,21.22,5258963
Klebsiella_30660_NJST258_1,npScarf,116347596,7,21.23,5258963
Klebsiella_30660_NJST258_1,npScarf,116452661,7,21.25,5258963
Klebsiella_30660_NJST258_1,npScarf,116521163,7,21.26,5258963
Klebsiella_30660_NJST258_1,npScarf,116644820,7,21.29,5258963
Klebsiella_30660_NJST258_1,npScarf,116668802,7,21.29,5258963
Klebsiella_30660_NJST258_1,npScarf,116876224,7,21.33,5258963
Klebsiella_30660_NJST258_1,npScarf,116957886,7,21.34,5258963
Klebsiella_30660_NJST258_1,npScarf,117120899,7,21.37,5258963
Klebsiella_30660_NJST258_1,npScarf,117195273,7,21.39,5258963
Klebsiella_30660_NJST258_1,npScarf,117322548,7,21.41,5258963
Klebsiella_30660_NJST258_1,npScarf,117529380,7,21.45,5258963
Klebsiella_30660_NJST258_1,npScarf,117561481,7,21.45,5258963
Klebsiella_30660_NJST258_1,npScarf,117717375,7,21.48,5258963
Klebsiella_30660_NJST258_1,npScarf,117835383,7,21.5,5258963
Klebsiella_30660_NJST258_1,npScarf,118055768,7,21.54,5258963
Klebsiella_30660_NJST258_1,npScarf,118186852,7,21.57,5258963
Klebsiella_30660_NJST258_1,npScarf,118186852,7,21.57,5258963
Klebsiella_30660_NJST258_1,npScarf,118294514,7,21.59,5258963
Klebsiella_30660_NJST258_1,npScarf,118392514,7,21.6,5258963
Klebsiella_30660_NJST258_1,npScarf,118392514,7,21.6,5258963
Klebsiella_30660_NJST258_1,npScarf,118580803,7,21.64,5258963
Klebsiella_30660_NJST258_1,npScarf,118751145,7,21.67,5258963
Klebsiella_30660_NJST258_1,npScarf,118919077,7,21.7,5258963
Klebsiella_30660_NJST258_1,npScarf,119013232,7,21.72,5258963
Klebsiella_30660_NJST258_1,npScarf,119152194,7,21.74,5258963
Klebsiella_30660_NJST258_1,npScarf,119327005,7,21.78,5258963
Klebsiella_30660_NJST258_1,npScarf,119440230,7,21.8,5258963
Klebsiella_30660_NJST258_1,npScarf,119687348,7,21.84,5258963
Klebsiella_30660_NJST258_1,npScarf,119873018,7,21.87,5258963
Klebsiella_30660_NJST258_1,npScarf,119938670,7,21.89,5258963
Klebsiella_30660_NJST258_1,npScarf,119938670,7,21.89,5258963
Klebsiella_30660_NJST258_1,npScarf,120127764,7,21.92,5258963
Klebsiella_30660_NJST258_1,npScarf,120127764,7,21.92,5258963
Klebsiella_30660_NJST258_1,npScarf,120278835,7,21.95,5258963
Klebsiella_30660_NJST258_1,npScarf,120278835,7,21.95,5258963
Klebsiella_30660_NJST258_1,npScarf,120423022,7,21.98,5258963
Klebsiella_30660_NJST258_1,npScarf,120549764,7,22,5258963
Klebsiella_30660_NJST258_1,npScarf,120563318,7,22,5258963
Klebsiella_30660_NJST258_1,npScarf,120745077,7,22.03,5258963
Klebsiella_30660_NJST258_1,npScarf,120858437,7,22.05,5258963
Klebsiella_30660_NJST258_1,npScarf,121012440,7,22.08,5258963
Klebsiella_30660_NJST258_1,npScarf,121032791,7,22.09,5258963
Klebsiella_30660_NJST258_1,npScarf,121235725,7,22.12,5258963
Klebsiella_30660_NJST258_1,npScarf,121252811,7,22.13,5258963
Klebsiella_30660_NJST258_1,npScarf,121493507,7,22.17,5258963
Klebsiella_30660_NJST258_1,npScarf,121582115,7,22.19,5258963
Klebsiella_30660_NJST258_1,npScarf,121663836,7,22.2,5258963
Klebsiella_30660_NJST258_1,npScarf,121778726,7,22.22,5258963
Klebsiella_30660_NJST258_1,npScarf,121856604,7,22.24,5258963
Klebsiella_30660_NJST258_1,npScarf,121979935,7,22.26,5258963
Klebsiella_30660_NJST258_1,npScarf,122074052,7,22.28,5258963
Klebsiella_30660_NJST258_1,npScarf,122215283,7,22.3,5258963
Klebsiella_30660_NJST258_1,npScarf,122254970,7,22.31,5258963
Klebsiella_30660_NJST258_1,npScarf,122293755,7,22.32,5258963
Klebsiella_30660_NJST258_1,npScarf,122465707,7,22.35,5258963
Klebsiella_30660_NJST258_1,npScarf,122499168,7,22.35,5258963
Klebsiella_30660_NJST258_1,npScarf,122603201,7,22.37,5258963
Klebsiella_30660_NJST258_1,npScarf,122762055,7,22.4,5258963
Klebsiella_30660_NJST258_1,npScarf,122881419,7,22.42,5258963
Klebsiella_30660_NJST258_1,npScarf,122973148,7,22.44,5258963
Klebsiella_30660_NJST258_1,npScarf,123039211,7,22.45,5258963
Klebsiella_30660_NJST258_1,npScarf,123110404,7,22.47,5258963
Klebsiella_30660_NJST258_1,npScarf,123264469,7,22.49,5258963
Klebsiella_30660_NJST258_1,npScarf,123380831,7,22.51,5258963
Klebsiella_30660_NJST258_1,npScarf,123479877,7,22.53,5258963
Klebsiella_30660_NJST258_1,npScarf,123530744,7,22.54,5258963
Klebsiella_30660_NJST258_1,npScarf,123709529,7,22.57,5258963
Klebsiella_30660_NJST258_1,npScarf,123845475,7,22.6,5258963
Klebsiella_30660_NJST258_1,npScarf,124003185,7,22.63,5258963
Klebsiella_30660_NJST258_1,npScarf,124092798,7,22.64,5258963
Klebsiella_30660_NJST258_1,npScarf,124325747,7,22.69,5258963
Klebsiella_30660_NJST258_1,npScarf,124325747,7,22.69,5258963
Klebsiella_30660_NJST258_1,npScarf,124493757,7,22.72,5258963
Klebsiella_30660_NJST258_1,npScarf,124623872,7,22.74,5258963
Klebsiella_30660_NJST258_1,npScarf,124730384,7,22.76,5258963
Klebsiella_30660_NJST258_1,npScarf,124769545,7,22.77,5258963
Klebsiella_30660_NJST258_1,npScarf,124980026,7,22.81,5258963
Klebsiella_30660_NJST258_1,npScarf,125097339,7,22.83,5258963
Klebsiella_30660_NJST258_1,npScarf,125210986,7,22.85,5258963
Klebsiella_30660_NJST258_1,npScarf,125405200,7,22.88,5258963
Klebsiella_30660_NJST258_1,npScarf,125481190,7,22.9,5258963
Klebsiella_30660_NJST258_1,npScarf,125564325,7,22.91,5258963
Klebsiella_30660_NJST258_1,npScarf,125586262,7,22.92,5258963
Klebsiella_30660_NJST258_1,npScarf,125815351,7,22.96,5258963
Klebsiella_30660_NJST258_1,npScarf,125904174,7,22.98,5258963
Klebsiella_30660_NJST258_1,npScarf,126012542,7,22.99,5258963
Klebsiella_30660_NJST258_1,npScarf,126127611,7,23.02,5258963
Klebsiella_30660_NJST258_1,npScarf,126300516,7,23.05,5258963
Klebsiella_30660_NJST258_1,npScarf,126357933,7,23.06,5258963
Klebsiella_30660_NJST258_1,npScarf,126484498,7,23.08,5258963
Klebsiella_30660_NJST258_1,npScarf,126636915,7,23.11,5258963
Klebsiella_30660_NJST258_1,npScarf,126669600,7,23.11,5258963
Klebsiella_30660_NJST258_1,npScarf,126711717,7,23.12,5258963
Klebsiella_30660_NJST258_1,npScarf,126842264,7,23.15,5258963
Klebsiella_30660_NJST258_1,npScarf,126904144,7,23.16,5258963
Klebsiella_30660_NJST258_1,npScarf,127044826,7,23.18,5258963
Klebsiella_30660_NJST258_1,npScarf,127079761,7,23.19,5258963
Klebsiella_30660_NJST258_1,npScarf,127236123,7,23.22,5258963
Klebsiella_30660_NJST258_1,npScarf,127314656,7,23.23,5258963
Klebsiella_30660_NJST258_1,npScarf,127339111,7,23.24,5258963
Klebsiella_30660_NJST258_1,npScarf,127580805,7,23.28,5258963
Klebsiella_30660_NJST258_1,npScarf,127680867,7,23.3,5258963
Klebsiella_30660_NJST258_1,npScarf,127718134,7,23.31,5258963
Klebsiella_30660_NJST258_1,npScarf,127827120,7,23.33,5258963
Klebsiella_30660_NJST258_1,npScarf,127971304,7,23.35,5258963
Klebsiella_30660_NJST258_1,npScarf,127985197,7,23.35,5258963
Klebsiella_30660_NJST258_1,npScarf,128227619,7,23.4,5258963
Klebsiella_30660_NJST258_1,npScarf,128253132,7,23.4,5258963
Klebsiella_30660_NJST258_1,npScarf,128417198,7,23.43,5258963
Klebsiella_30660_NJST258_1,npScarf,128541057,7,23.46,5258963
Klebsiella_30660_NJST258_1,npScarf,128604838,7,23.47,5258963
Klebsiella_30660_NJST258_1,npScarf,128749707,7,23.49,5258963
Klebsiella_30660_NJST258_1,npScarf,128898532,7,23.52,5258963
Klebsiella_30660_NJST258_1,npScarf,128926832,7,23.53,5258963
Klebsiella_30660_NJST258_1,npScarf,129092205,7,23.56,5258963
Klebsiella_30660_NJST258_1,npScarf,129181043,7,23.57,5258963
Klebsiella_30660_NJST258_1,npScarf,129261085,7,23.59,5258963
Klebsiella_30660_NJST258_1,npScarf,129372351,7,23.61,5258963
Klebsiella_30660_NJST258_1,npScarf,129466806,7,23.63,5258963
Klebsiella_30660_NJST258_1,npScarf,129605511,7,23.65,5258963
Klebsiella_30660_NJST258_1,npScarf,129769734,7,23.68,5258963
Klebsiella_30660_NJST258_1,npScarf,130060709,7,23.73,5258963
Klebsiella_30660_NJST258_1,npScarf,130093792,7,23.74,5258963
Klebsiella_30660_NJST258_1,npScarf,130198003,7,23.76,5258963
Klebsiella_30660_NJST258_1,npScarf,130220812,7,23.76,5258963
Klebsiella_30660_NJST258_1,npScarf,130357729,7,23.79,5258963
Klebsiella_30660_NJST258_1,npScarf,130357729,7,23.79,5258963
Klebsiella_30660_NJST258_1,npScarf,130457892,7,23.81,5258963
Klebsiella_30660_NJST258_1,npScarf,130461552,7,23.81,5258963
Klebsiella_30660_NJST258_1,npScarf,130525636,7,23.82,5258963
Klebsiella_30660_NJST258_1,npScarf,130644781,7,23.84,5258963
Klebsiella_30660_NJST258_1,npScarf,130810505,7,23.87,5258963
Klebsiella_30660_NJST258_1,npScarf,130810505,7,23.87,5258963
Klebsiella_30660_NJST258_1,npScarf,130964446,7,23.9,5258963
Klebsiella_30660_NJST258_1,npScarf,130964446,7,23.9,5258963
Klebsiella_30660_NJST258_1,npScarf,131058681,7,23.92,5258963
Klebsiella_30660_NJST258_1,npScarf,131278600,7,23.96,5258963
Klebsiella_30660_NJST258_1,npScarf,131378771,7,23.97,5258963
Klebsiella_30660_NJST258_1,npScarf,131445476,7,23.99,5258963
Klebsiella_30660_NJST258_1,npScarf,131558914,7,24.01,5258963
Klebsiella_30660_NJST258_1,npScarf,131591715,7,24.01,5258963
Klebsiella_30660_NJST258_1,npScarf,131742539,7,24.04,5258963
Klebsiella_30660_NJST258_1,npScarf,131847027,7,24.06,5258963
Klebsiella_30660_NJST258_1,npScarf,131903850,7,24.07,5258963
Klebsiella_30660_NJST258_1,npScarf,131976481,7,24.08,5258963
Klebsiella_30660_NJST258_1,npScarf,132216146,7,24.13,5258963
Klebsiella_30660_NJST258_1,npScarf,132417050,7,24.16,5258963
Klebsiella_30660_NJST258_1,npScarf,132513474,7,24.18,5258963
Klebsiella_30660_NJST258_1,npScarf,132611978,7,24.2,5258963
Klebsiella_30660_NJST258_1,npScarf,132724179,7,24.22,5258963
Klebsiella_30660_NJST258_1,npScarf,132833707,7,24.24,5258963
Klebsiella_30660_NJST258_1,npScarf,132947637,7,24.26,5258963
Klebsiella_30660_NJST258_1,npScarf,133048217,7,24.28,5258963
Klebsiella_30660_NJST258_1,npScarf,133190188,7,24.3,5258963
Klebsiella_30660_NJST258_1,npScarf,133286937,7,24.32,5258963
Klebsiella_30660_NJST258_1,npScarf,133309835,7,24.33,5258963
Klebsiella_30660_NJST258_1,npScarf,133468445,7,24.36,5258963
Klebsiella_30660_NJST258_1,npScarf,133537593,7,24.37,5258963
Klebsiella_30660_NJST258_1,npScarf,133612705,7,24.38,5258963
Klebsiella_30660_NJST258_1,npScarf,133705895,7,24.4,5258963
Klebsiella_30660_NJST258_1,npScarf,133742422,7,24.41,5258963
Klebsiella_30660_NJST258_1,npScarf,133806510,7,24.42,5258963
Klebsiella_30660_NJST258_1,npScarf,133844063,7,24.42,5258963
Klebsiella_30660_NJST258_1,npScarf,133905612,7,24.44,5258963
Klebsiella_30660_NJST258_1,npScarf,134054581,7,24.46,5258963
Klebsiella_30660_NJST258_1,npScarf,134088868,7,24.47,5258963
Klebsiella_30660_NJST258_1,npScarf,134211051,7,24.49,5258963
Klebsiella_30660_NJST258_1,npScarf,134327548,7,24.51,5258963
Klebsiella_30660_NJST258_1,npScarf,134476144,7,24.54,5258963
Klebsiella_30660_NJST258_1,npScarf,134594350,7,24.56,5258963
Klebsiella_30660_NJST258_1,npScarf,134759640,7,24.59,5258963
Klebsiella_30660_NJST258_1,npScarf,134794843,7,24.6,5258963
Klebsiella_30660_NJST258_1,npScarf,135009485,7,24.64,5258963
Klebsiella_30660_NJST258_1,npScarf,135145406,7,24.66,5258963
Klebsiella_30660_NJST258_1,npScarf,135171464,7,24.67,5258963
Klebsiella_30660_NJST258_1,npScarf,135339966,7,24.7,5258963
Klebsiella_30660_NJST258_1,npScarf,135339966,7,24.7,5258963
Klebsiella_30660_NJST258_1,npScarf,135500545,7,24.73,5258963
Klebsiella_30660_NJST258_1,npScarf,135628632,7,24.75,5258963
Klebsiella_30660_NJST258_1,npScarf,135754647,7,24.77,5258963
Klebsiella_30660_NJST258_1,npScarf,135817290,7,24.78,5258963
Klebsiella_30660_NJST258_1,npScarf,135971851,7,24.81,5258963
Klebsiella_30660_NJST258_1,npScarf,136074390,7,24.83,5258963
Klebsiella_30660_NJST258_1,npScarf,136184507,7,24.85,5258963
Klebsiella_30660_NJST258_1,npScarf,136212633,7,24.86,5258963
Klebsiella_30660_NJST258_1,npScarf,136371782,7,24.89,5258963
Klebsiella_30660_NJST258_1,npScarf,136394722,7,24.89,5258963
Klebsiella_30660_NJST258_1,npScarf,136520514,7,24.91,5258963
Klebsiella_30660_NJST258_1,npScarf,136615490,7,24.93,5258963
Klebsiella_30660_NJST258_1,npScarf,136737222,7,24.95,5258963
Klebsiella_30660_NJST258_1,npScarf,136827052,7,24.97,5258963
Klebsiella_30660_NJST258_1,npScarf,136906161,7,24.98,5258963
Klebsiella_30660_NJST258_1,npScarf,137030158,7,25.01,5258963
Klebsiella_30660_NJST258_1,npScarf,137113350,7,25.02,5258963
Klebsiella_30660_NJST258_1,npScarf,137311214,7,25.06,5258963
Klebsiella_30660_NJST258_1,npScarf,137544618,7,25.1,5258963
Klebsiella_30660_NJST258_1,npScarf,137616572,7,25.11,5258963
Klebsiella_30660_NJST258_1,npScarf,137755060,7,25.14,5258963
Klebsiella_30660_NJST258_1,npScarf,137907714,7,25.17,5258963
Klebsiella_30660_NJST258_1,npScarf,137907714,7,25.17,5258963
Klebsiella_30660_NJST258_1,npScarf,138005204,7,25.18,5258963
Klebsiella_30660_NJST258_1,npScarf,138108428,7,25.2,5258963
Klebsiella_30660_NJST258_1,npScarf,138242394,7,25.23,5258963
Klebsiella_30660_NJST258_1,npScarf,138371928,7,25.25,5258963
Klebsiella_30660_NJST258_1,npScarf,138505791,7,25.27,5258963
Klebsiella_30660_NJST258_1,npScarf,138639990,7,25.3,5258963
Klebsiella_30660_NJST258_1,npScarf,138692694,7,25.31,5258963
Klebsiella_30660_NJST258_1,npScarf,138763964,7,25.32,5258963
Klebsiella_30660_NJST258_1,npScarf,138814849,7,25.33,5258963
Klebsiella_30660_NJST258_1,npScarf,139044244,7,25.37,5258963
Klebsiella_30660_NJST258_1,npScarf,139123214,7,25.39,5258963
Klebsiella_30660_NJST258_1,npScarf,139177465,7,25.4,5258963
Klebsiella_30660_NJST258_1,npScarf,139177465,7,25.4,5258963
Klebsiella_30660_NJST258_1,npScarf,139348479,7,25.43,5258963
Klebsiella_30660_NJST258_1,npScarf,139375925,7,25.43,5258963
Klebsiella_30660_NJST258_1,npScarf,139615256,7,25.48,5258963
Klebsiella_30660_NJST258_1,npScarf,139726464,7,25.5,5258963
Klebsiella_30660_NJST258_1,npScarf,139942828,7,25.54,5258963
Klebsiella_30660_NJST258_1,npScarf,139955408,7,25.54,5258963
Klebsiella_30660_NJST258_1,npScarf,140160179,7,25.58,5258963
Klebsiella_30660_NJST258_1,npScarf,140195173,7,25.58,5258963
Klebsiella_30660_NJST258_1,npScarf,140468381,7,25.63,5258963
Klebsiella_30660_NJST258_1,npScarf,140589044,7,25.65,5258963
Klebsiella_30660_NJST258_1,npScarf,140667640,7,25.67,5258963
Klebsiella_30660_NJST258_1,npScarf,140727243,7,25.68,5258963
Klebsiella_30660_NJST258_1,npScarf,140826114,7,25.7,5258963
Klebsiella_30660_NJST258_1,npScarf,140978979,7,25.73,5258963
Klebsiella_30660_NJST258_1,npScarf,141075093,7,25.74,5258963
Klebsiella_30660_NJST258_1,npScarf,141075093,7,25.74,5258963
Klebsiella_30660_NJST258_1,npScarf,141107440,7,25.75,5258963
Klebsiella_30660_NJST258_1,npScarf,141199445,7,25.77,5258963
Klebsiella_30660_NJST258_1,npScarf,141311641,7,25.79,5258963
Klebsiella_30660_NJST258_1,npScarf,141498823,7,25.82,5258963
Klebsiella_30660_NJST258_1,npScarf,141651941,7,25.85,5258963
Klebsiella_30660_NJST258_1,npScarf,141820844,7,25.88,5258963
Klebsiella_30660_NJST258_1,npScarf,141842433,7,25.88,5258963
Klebsiella_30660_NJST258_1,npScarf,142022535,7,25.92,5258963
Klebsiella_30660_NJST258_1,npScarf,142074620,7,25.93,5258963
Klebsiella_30660_NJST258_1,npScarf,142197489,7,25.95,5258963
Klebsiella_30660_NJST258_1,npScarf,142409538,7,25.99,5258963
Klebsiella_30660_NJST258_1,npScarf,142559433,7,26.01,5258963
Klebsiella_30660_NJST258_1,npScarf,142613475,7,26.02,5258963
Klebsiella_30660_NJST258_1,npScarf,142739610,7,26.05,5258963
Klebsiella_30660_NJST258_1,npScarf,142947452,7,26.09,5258963
Klebsiella_30660_NJST258_1,npScarf,142963678,7,26.09,5258963
Klebsiella_30660_NJST258_1,npScarf,143117293,7,26.12,5258963
Klebsiella_30660_NJST258_1,npScarf,143210154,7,26.13,5258963
Klebsiella_30660_NJST258_1,npScarf,143454301,7,26.18,5258963
Klebsiella_30660_NJST258_1,npScarf,143454301,7,26.18,5258963
Klebsiella_30660_NJST258_1,npScarf,143607156,7,26.21,5258963
Klebsiella_30660_NJST258_1,npScarf,143607156,7,26.21,5258963
Klebsiella_30660_NJST258_1,npScarf,143738512,7,26.23,5258963
Klebsiella_30660_NJST258_1,npScarf,143811104,7,26.24,5258963
Klebsiella_30660_NJST258_1,npScarf,143966152,7,26.27,5258963
Klebsiella_30660_NJST258_1,npScarf,144102490,7,26.3,5258963
Klebsiella_30660_NJST258_1,npScarf,144293319,7,26.33,5258963
Klebsiella_30660_NJST258_1,npScarf,144449909,7,26.36,5258963
Klebsiella_30660_NJST258_1,npScarf,144575434,7,26.38,5258963
Klebsiella_30660_NJST258_1,npScarf,144712655,7,26.41,5258963
Klebsiella_30660_NJST258_1,npScarf,144846074,7,26.43,5258963
Klebsiella_30660_NJST258_1,npScarf,144846074,7,26.43,5258963
Klebsiella_30660_NJST258_1,npScarf,144981014,7,26.46,5258963
Klebsiella_30660_NJST258_1,npScarf,145188066,7,26.49,5258963
Klebsiella_30660_NJST258_1,npScarf,145216231,7,26.5,5258963
Klebsiella_30660_NJST258_1,npScarf,145395679,7,26.53,5258963
Klebsiella_30660_NJST258_1,npScarf,145407541,7,26.53,5258963
Klebsiella_30660_NJST258_1,npScarf,145600023,7,26.57,5258963
Klebsiella_30660_NJST258_1,npScarf,145749939,7,26.6,5258963
Klebsiella_30660_NJST258_1,npScarf,145760812,7,26.6,5258963
Klebsiella_30660_NJST258_1,npScarf,145819055,7,26.61,5258963
Klebsiella_30660_NJST258_1,npScarf,145924120,7,26.63,5258963
Klebsiella_30660_NJST258_1,npScarf,145993764,7,26.64,5258963
Klebsiella_30660_NJST258_1,npScarf,146106297,7,26.66,5258963
Klebsiella_30660_NJST258_1,npScarf,146261666,7,26.69,5258963
Klebsiella_30660_NJST258_1,npScarf,146300453,7,26.7,5258963
Klebsiella_30660_NJST258_1,npScarf,146492560,7,26.73,5258963
